NPS Classification;Country;Region;Reason 1;Reason 2;Reason 3;NPS;Comment
Promoter;BR;SP;? fácil receber meus ganhos na minha conta;Oferece uma visualiza??o clara e correta dos meus ganhos;O aplicativo é fácil de ser utilizado;9;Selecionar mais as áreas de riso
Promoter;BR;SP;Raramente aparecem corridas de/para áreas de risco;O aplicativo atende todas as minhas necessidades de trabalho;Oferece boas parcerias para o motorista;10;100 comentários ???
Promoter;BR;SP;Oferece boas funcionalidades de seguran?a;O aplicativo é fácil de ser utilizado;Tem regras justas;10;Precisa de algumas melhorias mas está no caminho certo.
Promoter;BR;SP;O aplicativo é fácil de ser utilizado;;;9;A 99 deveria criar uma forma de ressarcimento ao motorista em caso de calote dos passageiros, isso ocorre frequentemente!!
Promoter;BR;SP;Mostra as posi??es de embarque e desembarque corretamente;Oferece uma visualiza??o clara e correta dos meus ganhos;O aplicativo é profissional;10;Acredito que a 99 poderia junto com suas concorrentes propor um valor mínimo por corridas de 10.00 o que n?o e nenhum exagero !!\nO combustível está muito caro as despesas com o carro est?o cada dia mais altas e os valores de corridas n?o acompanham essa realidade !\n
Promoter;BR;SP;Todos falam sobre a 99 de forma positiva;O aplicativo é profissional;Tem regras justas;10;Eu gosto de trabalhar com a 99 é uma empresa que atende as minhas necessidades, é justa com os motoristas, ótima parceria.
Promoter;BR;SP;Oferece um atendimento ao consumidor fácil de entrar em contato;Oferece um atendimento ao consumidor de qualidade, com resposta rápida e solu??o eficiente;O aplicativo é fácil de ser utilizado;10;Boa tarde gosto muito de trabalhar pela 99 mas o pre?o das corridas cobrados estao muito baixo. Nao so por vcs mas por todas!
Promoter;BR;SP;Oferece uma rota segura de acordo com a prevista;;;10;Seria legal aparecer a foto do passageiro para nossa seguran?a
Promoter;BR;SP;Oferece boas funcionalidades de seguran?a;Oferece boas parcerias para o motorista;Oferece uma visualiza??o clara e correta dos meus ganhos;10;As corridas que iremos buscar os passageiro, quando n?o encontrado poderia ser ressarcido pois temos o deslocamento até o passageiro
Promoter;BR;SP;Mostra as posi??es de embarque e desembarque corretamente;? fácil receber meus ganhos na minha conta;O aplicativo é fácil de ser utilizado;10;Obrigado 99 por compartilhar com minhas conquistas
Promoter;BR;SP;Oferece um atendimento ao consumidor de qualidade, com resposta rápida e solu??o eficiente;O aplicativo atende todas as minhas necessidades de trabalho;Oferece boas parcerias para o motorista;9;Recomendo 100%
Promoter;BR;SP;Oferece boas parcerias para o motorista;;;10;Poderiam melhorar os valores pagos  aos motorista no período das 22:00 as 04:00
Promoter;BR;SP;O aplicativo atende todas as minhas necessidades de trabalho;? fácil receber meus ganhos na minha conta;Oferece uma visualiza??o clara e correta dos meus ganhos;9;Só agradecer pela oportunidade muito bom trabalha com vcs.
Promoter;BR;SP;Oferece um atendimento ao consumidor fácil de entrar em contato;O aplicativo é profissional;Mostra as posi??es de embarque e desembarque corretamente;10;Precisa  melhorar  incentivos  para usuários.
Promoter;BR;SP;? seguro trabalhar com a 99;Mostra as posi??es de embarque e desembarque corretamente;Oferece um atendimento ao consumidor de qualidade, com resposta rápida e solu??o eficiente;10;Sim .tem que melhorar o valor da corrida por km com pre?o do combustível gasolina a 5,00 e o álcool a 3,40 como ganhar 5,50 numa corrida inviável e outro foto do passageiro que nem sempre e o mesmo que embarca e área de risco n?o deveria nem tocar a chamada s?o pontos críticos fora outros.
Promoter;BR;SP;Mostra as posi??es de embarque e desembarque corretamente;? fácil receber meus ganhos na minha conta;Oferece um atendimento ao consumidor de qualidade, com resposta rápida e solu??o eficiente;10;Ent?o gostaria de deixa um desabafo aqui rodo muito no período noturno passageiro maioria opta ir pelo caminho via marginal por se rápido e Seguro só que o sistema da 99 n?o entendi isso e fica bloqueado motorista suspens?o de conto.eu acho que deveria rever essa situa??o isso n?o é arrasta a corrida é op??es de rota...tenha uma.boa tarde
Promoter;BR;SP;Oferece ganhos bons e estáveis;;;9;Está ótimo
Promoter;BR;SP;O aplicativo é fácil de ser utilizado;O aplicativo é profissional;Tem regras justas;10;Só que fosse mas seguro e tivesse alguma coisa benefício pra cobrir nossas seguran?as.
Promoter;BR;SP;O aplicativo é fácil de ser utilizado;? seguro trabalhar com a 99;Oferece ganhos bons e estáveis;9;Sugiro Onix Plus na categoria Comfort.
Promoter;BR;SP;O aplicativo é fácil de ser utilizado;Tem regras justas;? fácil receber meus ganhos na minha conta;10;Falta foto do passageiro\nEspecialmente corridas no Aeroporto
Promoter;BR;SP;Oferece uma visualiza??o clara e correta dos meus ganhos;Mostra as posi??es de embarque e desembarque corretamente;Oferece um atendimento ao consumidor de qualidade, com resposta rápida e solu??o eficiente;9;Gostaria que avaliacem o tempo que perdemos no tr?nsito tanto com passageiros ou na ida para pegar -los.\n
Promoter;BR;SP;O aplicativo atende todas as minhas necessidades de trabalho;Oferece um atendimento ao consumidor de qualidade, com resposta rápida e solu??o eficiente;? seguro trabalhar com a 99;10;Muito obrigado  a todos vcs. Equipe  99 est?o de parabéns...
Promoter;BR;SP;? fácil receber meus ganhos na minha conta;O aplicativo é fácil de ser utilizado;Mostra as posi??es de embarque e desembarque corretamente;9;Só falta a informa??o ao motorista de quantas viagens o passageiro tem
Promoter;BR;SP;Oferece uma visualiza??o clara e correta dos meus ganhos;O aplicativo é fácil de ser utilizado;Oferece ganhos bons e estáveis;10;N?o sermos penalizados quando n?o aceitarmos corridas onde o ponto de embarque for superior a 3 km ou superior a 10 min o tempo de deslocamento.
Promoter;BR;SP;? fácil receber meus ganhos na minha conta;Oferece uma visualiza??o clara e correta dos meus ganhos;Mostra as posi??es de embarque e desembarque corretamente;10;Ser mais maleável.quanto ao motorista.
Promoter;BR;SP;Oferece ganhos bons e estáveis;Oferece uma rota segura de acordo com a prevista;? seguro trabalhar com a 99;10;Pedir foto dos passageiros seriam muito melhor fique já é.
Promoter;BR;SP;O aplicativo é fácil de ser utilizado;;;10;Acharia que tinha que aparecer a foto do passageiro também ficava melhor pó motorista
Promoter;BR;SP;Oferece boas funcionalidades de seguran?a;Oferece informa??es suficientes do passageiro;? seguro trabalhar com a 99;10;Deveria retirar os bloqueios por n?o aceita??o das corridas cancelamos algumas por nossa integridade física muitas s?o em bairros difíceis de trabalhar
Promoter;BR;SP;O aplicativo atende todas as minhas necessidades de trabalho;Todos falam sobre a 99 de forma positiva;? fácil receber meus ganhos na minha conta;10;Quero ressaltar que n?o veijo reajuste de valores e isso prejudica o motorista que tem cada dia mais despesa e menos ganhos
Promoter;BR;SP;Oferece uma visualiza??o clara e correta dos meus ganhos;Mostra as posi??es de embarque e desembarque corretamente;O aplicativo é fácil de ser utilizado;10;Ao aguardar o passageiro por cinco minutos e ele n?o aparecer, fazemos contato e o mesmo n?o atente ou retorna msg. Aí temos que cancelar pois o mesmo n?o cancela, deveríamos receber a taxa de deslocamento pois acho injusto chegar no local e o passageiro n?o aparecer, n?o atender liga??o e nem retornar msg de texto e aí da termos que cancelar e ficar no prejuízo do combustível que gastamos para chegar na localiza??o...
Promoter;BR;SP;O aplicativo atende todas as minhas necessidades de trabalho;Oferece boas funcionalidades de seguran?a;Oferece um atendimento ao consumidor de qualidade, com resposta rápida e solu??o eficiente;9;?timo aplicativo para trabalhar
Promoter;BR;SP;Mostra as posi??es de embarque e desembarque corretamente;Raramente aparecem corridas de/para áreas de risco;O aplicativo atende todas as minhas necessidades de trabalho;10;O único problema que eu acho pq tem hora que a gente como motorista vai busca o passageiro até trez km ou mais e ele cancela e coloca a culpa em Nois ou quando a gente chega coloca como chegamos no local de embarque nois manda msm e o passageiro n?o responde depois de cinco minutos nois cancela e n?o ganha nada por isso
Promoter;BR;SP;Mostra as posi??es de embarque e desembarque corretamente;? fácil receber meus ganhos na minha conta;O aplicativo é fácil de ser utilizado;9;?timo plataforma.
Promoter;BR;SP;? fácil receber meus ganhos na minha conta;Oferece uma visualiza??o clara e correta dos meus ganhos;;9;99 tem que melhorar quando o cliente n?o pagar vocês por pra cobrar o cliente de pois
Promoter;BR;SP;? fácil receber meus ganhos na minha conta;Oferece informa??es suficientes do passageiro;Oferece um atendimento ao consumidor de qualidade, com resposta rápida e solu??o eficiente;10;Bom dia Meu Relato é as busca por passageiro esta muito distante as vezes tenho q busca um passageiro a 7 km, e o destino do mesmo é 3 km 2km acabamos perdeno muito.e a 99 joga nós muito para areas de risco difícil acesso. Gostaria q melhoracem nesses pontos por favor.
Promoter;BR;SP;O aplicativo é profissional;Oferece boas funcionalidades de seguran?a;Oferece um atendimento ao consumidor de qualidade, com resposta rápida e solu??o eficiente;10;Com qualidade
Promoter;BR;SP;O aplicativo é fácil de ser utilizado;? fácil receber meus ganhos na minha conta;Oferece ganhos bons e estáveis;9;Uma outra situa??o que pesa muito na escolha é o fator desconto menor.
Promoter;BR;SP;Oferece boas parcerias para o motorista;O aplicativo é fácil de ser utilizado;Tem regras justas;10;Parabéns 99
Promoter;BR;SP;O aplicativo é fácil de ser utilizado;Mostra as posi??es de embarque e desembarque corretamente;? seguro trabalhar com a 99;10;Precisamos mais promocoes aqui em sao paulo.
Promoter;BR;SP;O aplicativo atende todas as minhas necessidades de trabalho;Oferece uma visualiza??o clara e correta dos meus ganhos;Mostra as posi??es de embarque e desembarque corretamente;10;Uma taxa melhor quando o passageiro adicionar parada , pois a maioria das vezes o passageiro  acha que somos chofer e temos a obriga??o de aguarda , tive um problema recentemente por isso um corrida com parada a mesma demorou cerca de 18 min totalizando 32 minutos entre ida e volta e uma corrida no valor de 11:50 , realmente n?o vale a pé a esse tipo de corrida
Promoter;BR;SP;Oferece boas parcerias para o motorista;;;10;Quando nós terminamos finaliza a corrida que vai ver o valor se tocar a gente n?o vê mais o valor ent?o a gente acaba perdendo se o passageiro n?o fornece a gente acaba perdendo o pagamento que n?o dá tempo a gente ver o valor e já toca e na volta em seguida eu eu acho que vocês deveriam fazer volta a aceitar a corrida e voltar o na oficial do pagamento ainda porque n?o finalizou a corrida ainda
Promoter;BR;SP;O aplicativo é fácil de ser utilizado;Todos falam sobre a 99 de forma positiva;Oferece um atendimento ao consumidor de qualidade, com resposta rápida e solu??o eficiente;10;E bom mais poderia ter mais incentivo
Promoter;BR;SP;Oferece uma rota segura de acordo com a prevista;Oferece um atendimento ao consumidor fácil de entrar em contato;Oferece um atendimento ao consumidor de qualidade, com resposta rápida e solu??o eficiente;10;Acho a 99 muito boa.\nClaro que pode melhorar com algumas coisas bem como .taixas de deslocamento .  e com rela??o a canselamento. As vezes somos obrigado a fazer o canselamento . porque os passageiros n?o tá pra embarque e temos que canselar e sermos bponidos  com suspens?o de alguns minutos .isso deve ser revisto pela a 99
Promoter;BR;SP;Raramente aparecem corridas de/para áreas de risco;Oferece um atendimento ao consumidor fácil de entrar em contato;Mostra as posi??es de embarque e desembarque corretamente;10;Equipe muito boa parabéns
Promoter;BR;SP;O aplicativo é fácil de ser utilizado;O aplicativo é profissional;? fácil receber meus ganhos na minha conta;9;Antes de finalizar a corrida deveria ter a op??o de colocar se recebemos o total,e tbm ter a op??o de dar o troco deixando um crédito para a próxima viagem...e para agilizar o processo de avalia??o colocar,colocar a op??o das estrelas assim que finalizar e se quisermos colocar algum comentário,depois colocamos...
Promoter;BR;SP;O aplicativo é fácil de ser utilizado;? seguro trabalhar com a 99;Mostra as posi??es de embarque e desembarque corretamente;10;Parabéns a 99 por olhar os motoristas como parceiros, buscando benefícios, valores justos, etc
Promoter;BR;SP;? fácil receber meus ganhos na minha conta;O aplicativo é fácil de ser utilizado;Oferece uma visualiza??o clara e correta dos meus ganhos;10;Quase 100% das chamadas n?o tem foto do passageiro.\nVcs poderiam aumentar o valor da corrida já que os combustíveis já aumentaram várias vezes,, estou come?ando a desanimar pois estou percebendo que n?o estou tendo aquele lucro de antes,,, tá ficando difícil já que só eu sustento a casa e tiro tudo que posso das corridas,,mesmo assim está ficando difícil manter,por favor aumentem o valor da corrida,obrigado !!!!
Promoter;BR;SP;? seguro trabalhar com a 99;O aplicativo é profissional;Oferece boas funcionalidades de seguran?a;10;Muito bom e completo
Promoter;BR;SP;O aplicativo é fácil de ser utilizado;;;10;Satisfeito, sugiro mais incentivos
Promoter;BR;SP;? fácil receber meus ganhos na minha conta;O aplicativo atende todas as minhas necessidades de trabalho;Mostra as posi??es de embarque e desembarque corretamente;10;Muito satisfeito
Promoter;BR;SP;Mostra as posi??es de embarque e desembarque corretamente;Oferece boas parcerias para o motorista;Oferece um atendimento ao consumidor de qualidade, com resposta rápida e solu??o eficiente;10;Colocar foto do usuário,também o nome é n?o como alguns casos ( apelido)
Promoter;BR;SP;? seguro trabalhar com a 99;O aplicativo atende todas as minhas necessidades de trabalho;Oferece ganhos bons e estáveis;10;Gosto de trabalhar na 99 porque permite que eu trabalhe na regi?o que. Moro
Promoter;BR;SP;Oferece um atendimento ao consumidor fácil de entrar em contato;O aplicativo é profissional;O aplicativo é fácil de ser utilizado;10;Tem algumas coisas aí que precisar mudar
Promoter;BR;SP;O aplicativo é fácil de ser utilizado;;;10;Melhorar o valores das corridas que est?o mais em conta que a viagem de ?nibus.entra três ou quatro pessoas e pro motorista o valor e muito baixo E os passageiros ser melhores identificado.
Promoter;BR;SP;Oferece um atendimento ao consumidor de qualidade, com resposta rápida e solu??o eficiente;Oferece boas parcerias para o motorista;Oferece uma visualiza??o clara e correta dos meus ganhos;10;Poderia fazer mais campanhas de incentivo além das diárias poderia ter uma semanal ou mensal por corridas realizadas seria muito bom. Só essa sugest?o e por favor fa?am promo??es com burguer king novamente salvava o dia sempre ou com MC Donald's kkkkk
Promoter;BR;SP;O aplicativo é fácil de ser utilizado;Oferece um atendimento ao consumidor de qualidade, com resposta rápida e solu??o eficiente;Oferece boas parcerias para o motorista;10;Carnaval no mês de fevereiro deria que está din?mico\n\n
Promoter;BR;SP;Oferece boas parcerias para o motorista;? fácil receber meus ganhos na minha conta;O aplicativo é fácil de ser utilizado;9;Ponto negativo e que as vezes o passageiro está de mal humor e nos avalia mal sem termos feito absolutamente nada e vcs abaixam nossa nota
Promoter;BR;SP;O aplicativo atende todas as minhas necessidades de trabalho;;;9;Poderiam adicionar um valor extra para combustível, e o desconto fosse nas corridas feitas pelo motorista.
Promoter;BR;SP;? seguro trabalhar com a 99;? fácil receber meus ganhos na minha conta;Oferece um atendimento ao consumidor fácil de entrar em contato;10;Muito boa
Promoter;BR;SP;O aplicativo atende todas as minhas necessidades de trabalho;;;10;Gratid?o
Promoter;BR;SP;O aplicativo é fácil de ser utilizado;Oferece uma visualiza??o clara e correta dos meus ganhos;Oferece boas parcerias para o motorista;10;"A sele??o de destino poderia ter configura??es para que desse a ""preferência"" para o destino selecionado e n?o a exclusividade assim sendo quando a corrida fosse na dire??o do destino o motorista teria um pequeno aviso se a corrida é ou n?o na dire??o"
