NPS Classification;Country;Region;Reason 1;Reason 2;Reason 3;NPS;Comment
Promoter;BR;SP;Oferece um atendimento ao consumidor fácil de entrar em contato;O aplicativo é profissional;Tem regras justas;10;Nós motorista gostaríamos de ter mais respaldo quanto há pagamentos em dinheiro muito picareta na rua dando acalote em motoristas no final da viagem há op??o pagar na próxima viagem seria viável e receber na hora seria muito bom
Promoter;BR;SP;Oferece ganhos bons e estáveis;Oferece boas parcerias para o motorista;? seguro trabalhar com a 99;10;Olá boa tarde a99 e o mulher aplicativo para trabalhar n?o gosto muito de trabalhar com ele n?o tenho nada contra muito bom obrigado pelo preferência
Promoter;BR;SP;O aplicativo é fácil de ser utilizado;Raramente aparecem corridas de/para áreas de risco;;10;
Promoter;BR;SP;? seguro trabalhar com a 99;Oferece uma rota segura de acordo com a prevista;? fácil receber meus ganhos na minha conta;10;
Promoter;BR;SP;Todos falam sobre a 99 de forma positiva;O aplicativo é fácil de ser utilizado;Oferece informa??es suficientes do passageiro;10;
Promoter;BR;SP;Oferece um atendimento ao consumidor fácil de entrar em contato;Raramente aparecem corridas de/para áreas de risco;? seguro trabalhar com a 99;10;Falta poucos detales, para um ajuste melhor, para uma satisfa??o  melhor, pois tenho certeza que vai melhorar ainda mas
Promoter;BR;SP;Oferece uma visualiza??o clara e correta dos meus ganhos;Todos falam sobre a 99 de forma positiva;Oferece um atendimento ao consumidor de qualidade, com resposta rápida e solu??o eficiente;9;
Promoter;BR;SP;O aplicativo é fácil de ser utilizado;? fácil receber meus ganhos na minha conta;Oferece ganhos bons e estáveis;9;
Promoter;BR;SP;O aplicativo é profissional;Tem regras justas;Oferece ganhos bons e estáveis;10;
Promoter;BR;SP;? fácil receber meus ganhos na minha conta;O aplicativo é fácil de ser utilizado;Oferece um atendimento ao consumidor de qualidade, com resposta rápida e solu??o eficiente;10;
Promoter;BR;SP;? fácil receber meus ganhos na minha conta;Oferece ganhos bons e estáveis;Tem regras justas;10;
Promoter;BR;SP;Oferece uma visualiza??o clara e correta dos meus ganhos;Todos falam sobre a 99 de forma positiva;O aplicativo é fácil de ser utilizado;9;
Promoter;BR;SP;Todos falam sobre a 99 de forma positiva;? fácil receber meus ganhos na minha conta;O aplicativo é fácil de ser utilizado;10;N?o encerrar a corrida do passageiro anterior depois que toca a corrida seguinte, muitos problemas em informar o valor correto da corrida depois que toca a outra chamada. N?o possibilitando nem que avaliamos o passageiro a tempo
Promoter;BR;SP;Oferece uma rota segura de acordo com a prevista;Oferece uma visualiza??o clara e correta dos meus ganhos;Oferece boas funcionalidades de seguran?a;10;"Uma ótima companhia para se trabalhar,porém só estou insatisfeito por n?o ter uma taxa de deslocamento caso o passageiro n?o esteja no local. Além disso o período de espera é muito grande; ( exemplo tive uma corrida que fiquei quase 10 mim aguardando o passageiro ) e ele n?o estava no local .\n\nTirando isso gosto muito de ser parceiro dessa companhia"
Promoter;BR;SP;? seguro trabalhar com a 99;Mostra as posi??es de embarque e desembarque corretamente;Oferece boas parcerias para o motorista;10;Gostaria de fazer corridas  mais  longas
Promoter;BR;SP;Todos falam sobre a 99 de forma positiva;Oferece informa??es suficientes do passageiro;Oferece boas parcerias para o motorista;10;
Promoter;BR;SP;Oferece um atendimento ao consumidor fácil de entrar em contato;Oferece ganhos bons e estáveis;Oferece uma visualiza??o clara e correta dos meus ganhos;10;mostrar o destino que o passageiro vai entes de aceitar a corrida.obs:Estou sem trabalhar devido problemas mec?nicos no meu veículo...obrigado.
Promoter;BR;SP;Oferece um atendimento ao consumidor de qualidade, com resposta rápida e solu??o eficiente;Raramente aparecem corridas de/para áreas de risco;Mostra as posi??es de embarque e desembarque corretamente;10;Acredito que seja muito segura para o passageiro porém n?o seja t?o segura para o motorista devido n?o haver informa??es sobre o passageiro quando o mesmo efetua seu cadastro. ex deveria conter mais informa??es como no minimo CPF do mesmo em seu \ncadastro. Também deveria informar para o motorista a forma de pagamento antes de iniciar a corrida.
Promoter;BR;SP;Oferece um atendimento ao consumidor de qualidade, com resposta rápida e solu??o eficiente;Oferece ganhos bons e estáveis;;10;Gostaria que a din?mica fossem mas vezes.
Promoter;BR;SP;? seguro trabalhar com a 99;Todos falam sobre a 99 de forma positiva;Raramente aparecem corridas de/para áreas de risco;10;
Promoter;BR;SP;Oferece uma visualiza??o clara e correta dos meus ganhos;Mostra as posi??es de embarque e desembarque corretamente;? fácil receber meus ganhos na minha conta;10;
Promoter;BR;SP;O aplicativo atende todas as minhas necessidades de trabalho;Oferece ganhos bons e estáveis;O aplicativo é profissional;10;Muitos passageiros q n?o est?o no embarque fica aguardando com q o motorista cancelar para n?o pagar taxa.
Promoter;BR;SP;O aplicativo atende todas as minhas necessidades de trabalho;Oferece uma rota segura de acordo com a prevista;Oferece uma visualiza??o clara e correta dos meus ganhos;10;
Promoter;BR;SP;Oferece ganhos bons e estáveis;Raramente aparecem corridas de/para áreas de risco;Oferece um atendimento ao consumidor fácil de entrar em contato;10;Permitir que o usuário escolha se quer ir com homem ou se tem uma mulher disponível
Promoter;BR;SP;? fácil receber meus ganhos na minha conta;;;10;
Promoter;BR;SP;Mostra as posi??es de embarque e desembarque corretamente;O aplicativo é profissional;Oferece informa??es suficientes do passageiro;10;
Promoter;BR;SP;Oferece uma visualiza??o clara e correta dos meus ganhos;Mostra as posi??es de embarque e desembarque corretamente;Oferece informa??es suficientes do passageiro;10;
Promoter;BR;SP;Mostra as posi??es de embarque e desembarque corretamente;? fácil receber meus ganhos na minha conta;Oferece ganhos bons e estáveis;10;Gostaria de ter mais seguran?a quando o pagamento for em dinheiro, pois já tive problema com alguns passageiros que, alegando n?o ter todo o valor da corrida ficam devendo, e vocês podem para negociar. Como vamos negociar se o passageiro já disse n?o ter o valor total. Sugest?o, porque n?o fazer igual a Uber, vocês garantem o pagamento para o motorista, e o passageiro paga na próxima viagem. Obrigado.
Promoter;BR;SP;O aplicativo é profissional;Oferece uma visualiza??o clara e correta dos meus ganhos;Tem regras justas;10;Estou muito satisfeito trabalhando com a99
Promoter;BR;SP;Todos falam sobre a 99 de forma positiva;O aplicativo é fácil de ser utilizado;? seguro trabalhar com a 99;9;
Promoter;BR;SP;Mostra as posi??es de embarque e desembarque corretamente;O aplicativo é profissional;O aplicativo atende todas as minhas necessidades de trabalho;10;
Promoter;BR;SP;O aplicativo é fácil de ser utilizado;;;10;
Promoter;BR;SP;? seguro trabalhar com a 99;Mostra as posi??es de embarque e desembarque corretamente;Os passageiros s?o educados e têm uma rota de viagem segura;10;Eu acho que a 99 poderia melhorar as tarifas para os motoristas,O combustível teve vários aumentos e nós motoristas n?o recebemos nenhum reajustes. O que seria justo pra nós!!!
Promoter;BR;SP;Mostra as posi??es de embarque e desembarque corretamente;Oferece boas parcerias para o motorista;O aplicativo é fácil de ser utilizado;9;Seguran?a e um ponto muito estável,pois ocorre de n?o ser o solicitante que está no embarque, e sim terceiro, colocando assim a integridade do motorista em risco, e só motorista cancela ou n?o aceita a corrida ainda e penalizado em sua avalia??o,o que devo fazer em situa??o dessa, recusar a corrida ou aceitar e colocar se em risco
Promoter;BR;SP;? seguro trabalhar com a 99;Oferece informa??es suficientes do passageiro;;10;O tempo de espera é muito demorado
Promoter;BR;SP;O aplicativo atende todas as minhas necessidades de trabalho;O aplicativo é fácil de ser utilizado;;10;
Promoter;BR;SP;Oferece uma visualiza??o clara e correta dos meus ganhos;O aplicativo atende todas as minhas necessidades de trabalho;Todos falam sobre a 99 de forma positiva;9;
Promoter;BR;SP;O aplicativo é profissional;Oferece uma visualiza??o clara e correta dos meus ganhos;;10;
Promoter;BR;SP;Oferece uma rota segura de acordo com a prevista;;;9;
Promoter;BR;SP;Tem regras justas;O aplicativo atende todas as minhas necessidades de trabalho;O aplicativo é profissional;9;
Promoter;BR;SP;Raramente aparecem corridas de/para áreas de risco;;;10;
Promoter;BR;SP;O aplicativo é fácil de ser utilizado;;;10;
Promoter;BR;SP;Oferece boas parcerias para o motorista;Oferece um atendimento ao consumidor de qualidade, com resposta rápida e solu??o eficiente;Oferece uma visualiza??o clara e correta dos meus ganhos;10;
Promoter;BR;SP;? fácil receber meus ganhos na minha conta;O aplicativo é fácil de ser utilizado;Tem regras justas;9;O tempo que o motorista tem para aguardar o passageiro e muito extenso. Poderia ser menor.
Promoter;BR;SP;? fácil receber meus ganhos na minha conta;Oferece boas funcionalidades de seguran?a;Mostra as posi??es de embarque e desembarque corretamente;10;Boa tarde, só precisa melhorar identificando a foto do passageiro que vai levar
Promoter;BR;SP;Oferece informa??es suficientes do passageiro;O aplicativo é profissional;O aplicativo atende todas as minhas necessidades de trabalho;10;
Promoter;BR;SP;? seguro trabalhar com a 99;Oferece boas parcerias para o motorista;Todos falam sobre a 99 de forma positiva;10;
Promoter;BR;SP;Mostra as posi??es de embarque e desembarque corretamente;;;10;
Promoter;BR;SP;Oferece boas funcionalidades de seguran?a;? seguro trabalhar com a 99;Oferece um atendimento ao consumidor fácil de entrar em contato;10;
Promoter;BR;SP;O aplicativo é fácil de ser utilizado;O aplicativo é profissional;Oferece uma visualiza??o clara e correta dos meus ganhos;10;O atendimento fornecido pelos funcionários da 99 e de extrema import?ncia e nos deixa tranquilos e seguros
Promoter;BR;SP;Oferece informa??es suficientes do passageiro;Oferece uma rota segura de acordo com a prevista;Oferece ganhos bons e estáveis;10;? ótimo recomendo a todos
Promoter;BR;SP;? fácil receber meus ganhos na minha conta;O aplicativo é fácil de ser utilizado;Oferece uma visualiza??o clara e correta dos meus ganhos;10;
Promoter;BR;SP;O aplicativo é fácil de ser utilizado;Oferece ganhos bons e estáveis;O aplicativo atende todas as minhas necessidades de trabalho;10;
Promoter;BR;SP;Oferece boas parcerias para o motorista;Todos falam sobre a 99 de forma positiva;? fácil receber meus ganhos na minha conta;10;
Promoter;BR;SP;? seguro trabalhar com a 99;;;10;
Promoter;BR;SP;? seguro trabalhar com a 99;Oferece um atendimento ao consumidor fácil de entrar em contato;Mostra as posi??es de embarque e desembarque corretamente;9;Embarques longos e desembarques curtos n?o compensa o deslocamento.\nCancelamentos dos quais somos responsáveis sendo que n?o condiz com a realidade passageiros sem no??o alguma de como avaliar uma corrida e o motorista áreas de risco das quais informamos mas somos responsáveis pelo cancelamento. Valor da corrida as vezes muito baixo por conta do valor do combustível e outros fatores.\nEspera pelo passageiro as vezes o mesmo nem aparece. Chamadas feita por terceiros que s?o um risco para nós motor
Promoter;BR;SP;Mostra as posi??es de embarque e desembarque corretamente;Oferece um atendimento ao consumidor de qualidade, com resposta rápida e solu??o eficiente;O aplicativo é fácil de ser utilizado;10;Infelizmente n?o concordo com a forma que é feita o depósito em conta , deveria ser pelo menos a cada dois dias , esperei uma semana pra receber que seria hoje e n?o caiu nada , fiz a reclama??o e vou ter que esperar mais uma semana pra pegar meu dinheiro. Lamentável
Promoter;BR;SP;Oferece um atendimento ao consumidor de qualidade, com resposta rápida e solu??o eficiente;;;10;
Promoter;BR;SP;Oferece informa??es suficientes do passageiro;? fácil receber meus ganhos na minha conta;Oferece boas parcerias para o motorista;10;Olá, o App tem um bug que torna injusto a taxa de aceita??o.\nE a taxa de aceita??o deveria ser considera quando o motorista cancela quando o cliente n?o aparece, pois os clientes sabem disso é nos deixa esperando sem dar nenhuma resposta!\nAlguns clientes confundem os apps e solicitam a corrida sem ter dinheiro para pagar achando que pode pagar na próxima corrida, seria bom tornar isso possível.\nGrato!
Promoter;BR;SP;Oferece ganhos bons e estáveis;Oferece boas funcionalidades de seguran?a;? fácil receber meus ganhos na minha conta;10;acho que a 99 poderia melhorar as corridas para ao aeroporto.\nEX: quando fosse com um passageiro pra la poderia corta a fila de espera igual a uber faz zom seus motoristas
Promoter;BR;SP;Oferece uma visualiza??o clara e correta dos meus ganhos;;;10;Só poderia aumentar os nossos ganhos q nunca teve reajuste e cada dia está mais carro combustível
Promoter;BR;SP;Oferece um atendimento ao consumidor fácil de entrar em contato;O aplicativo é fácil de ser utilizado;Mostra as posi??es de embarque e desembarque corretamente;10;(99 )Serem os melhores é uma quest?o de tempo, onde envolve compromisso de todos os envolvidos em fazer o melhor para todos.(quem Administra ,quem presta servi?o, quem utiliza )
Promoter;BR;SP;Mostra as posi??es de embarque e desembarque corretamente;;;10;Pelo menos pra mim estao me passando corridas para buscar o passageiro muito longe da posi??o e com o preco do combustível as vezes recuso a corrida com isso estou sendo punido e tbm nao estou recebendo campanhas da 99 so trabalho com a 99 mais acho que vou tentar outros pq estou trabalhando muitas horas pra pouco resultado td oque faco esta indo pro combustível por esta rodando muito vazio exemplo uma corrrida desloco 4 km guando pego o passageiro ando 1.5 ai fica difícil
Promoter;BR;SP;Todos falam sobre a 99 de forma positiva;Oferece um atendimento ao consumidor fácil de entrar em contato;? seguro trabalhar com a 99;10;
Promoter;BR;SP;O aplicativo é profissional;Oferece uma visualiza??o clara e correta dos meus ganhos;O aplicativo atende todas as minhas necessidades de trabalho;10;Gostaria de dar uma dica para ficar ainda melhor, deveria ser obrigatório a foto do passageiro também,assim fica mais fácil identificar o passageiro
Promoter;BR;SP;O aplicativo é fácil de ser utilizado;O aplicativo atende todas as minhas necessidades de trabalho;? seguro trabalhar com a 99;9;
Promoter;BR;SP;Oferece um atendimento ao consumidor fácil de entrar em contato;? fácil receber meus ganhos na minha conta;;10;
